,X,Y
5747,0,9400.0
5748,0,87100.0
5749,3,54700.0
5750,1,12600.0
5751,1,23600.0
5752,2,68500.0
5753,0,41400.0
5754,0,27000.0
5755,2,63500.0
5756,1,83400.0
5757,2,12100.0
5758,1,82700.0
5759,2,228200.0
5760,0,92800.0
5761,1,95900.0
5762,1,20500.0
5763,0,13600.0
5764,0,83900.0
5765,4,75400.0
5766,2,90000.0
5767,1,6900.0
5768,3,74500.0
5769,1,41500.0
5770,1,26700.0
5771,1,80700.0
5772,1,21600.0
5773,1,59200.0
5774,2,281500.0
5775,4,74400.0
5776,0,53400.0
5777,1,27800.0
5778,2,79400.0
5779,4,86500.0
5780,1,75900.0
5781,4,
5782,2,60900.0
5783,2,6200.0
5784,1,69500.0
5785,5,17300.0
5786,1,71900.0
5787,2,42200.0
5788,0,33200.0
5789,4,102400.0
5790,0,14000.0
5791,0,9800.0
5792,1,9300.0
5793,3,159300.0
5794,1,70900.0
5795,3,4300.0
5796,1,8100.0
5797,0,49900.0
5798,0,85100.0
5799,1,12900.0
5800,4,22300.0
5801,1,111200.0
5802,0,19900.0
5803,3,115100.0
5804,2,41900.0
5805,3,84200.0
5806,2,66800.0
5807,1,86400.0
5808,4,26100.0
5809,1,69500.0
5810,2,49200.0
5811,0,51800.0
5812,2,27000.0
5813,2,55600.0
5814,4,66100.0
5815,1,13900.0
5816,1,28200.0
5817,3,82000.0
5818,0,25900.0
5819,0,22200.0
5820,1,114800.0
5821,0,28000.0
5822,2,34800.0
5823,2,70100.0
5824,2,156100.0
5825,0,64200.0
5826,2,36500.0
5827,1,24900.0
5828,0,34700.0
5829,0,67900.0
5830,4,27900.0
5831,1,32400.0
5832,2,112800.0
5833,0,84900.0
5834,0,29900.0
5835,4,21200.0
5836,0,13700.0
5837,3,121900.0
5838,2,115400.0
5839,2,38700.0
5840,1,33500.0
5841,2,35400.0
5842,1,70300.0
5843,0,99000.0
5844,1,11600.0
5845,3,
5846,1,42500.0
5847,1,80000.0
5848,3,27800.0
5849,0,23200.0
5850,2,40000.0
5851,3,16000.0
5852,1,8300.0
5853,3,85700.0
5854,0,84500.0
5855,1,26500.0
5856,3,43100.0
5857,0,176600.0
5858,0,116400.0
5859,1,49500.0
5860,3,84500.0
5861,1,35500.0
5862,2,38500.0
5863,2,36200.0
5864,2,30200.0
5865,4,98400.0
5866,1,46700.0
5867,1,88000.0
5868,2,53600.0
5869,1,1500.0
5870,1,30300.0
5871,1,30100.0
5872,1,10600.0
5873,0,24000.0
5874,0,33700.0
5875,0,17000.0
5876,1,57900.0
5877,0,63500.0
5878,1,41000.0
5879,0,34700.0
5880,3,99300.0
5881,3,59600.0
5882,2,96400.0
5883,2,69800.0
5884,1,47700.0
5885,2,
5886,2,26200.0
5887,1,14100.0
5888,0,22300.0
5889,2,28700.0
5890,0,7800.0
5891,0,101300.0
5892,1,118900.0
5893,3,0.0
5894,1,55600.0
5895,2,42500.0
5896,0,57000.0
5897,1,35800.0
5898,2,19400.0
5899,1,73000.0
5900,1,45400.0
5901,2,38400.0
5902,0,78100.0
5903,2,134600.0
5904,2,143700.0
5905,0,81700.0
5906,1,17700.0
5907,1,22100.0
5908,1,7700.0
5909,2,143400.0
5910,1,105100.0
5911,1,105600.0
5912,2,116000.0
5913,2,89900.0
5914,4,6600.0
5915,0,65400.0
5916,0,31100.0
5917,1,95000.0
5918,4,68000.0
5919,2,9700.0
5920,2,35000.0
5921,2,63400.0
5922,3,21700.0
5923,2,37500.0
5924,0,700.0
5925,2,102100.0
5926,2,8600.0
5927,1,600.0
5928,1,7600.0
5929,0,59200.0
5930,0,16500.0
5931,1,25800.0
5932,3,14000.0
5933,2,86000.0
5934,3,69000.0
5935,1,107400.0
5936,1,4500.0
5937,2,49400.0
5938,1,104200.0
5939,1,107300.0
5940,1,104200.0
5941,3,34000.0
5942,2,28800.0
5943,1,39400.0
5944,2,15200.0
5945,3,92500.0
5946,1,14900.0
5947,1,4700.0
5948,1,80400.0
5949,2,34800.0
5950,0,29600.0
5951,2,2200.0
5952,2,73600.0
5953,3,18600.0
5954,1,23700.0
5955,1,14900.0
5956,2,47600.0
5957,1,23100.0
5958,0,52700.0
5959,2,35800.0
5960,2,62000.0
5961,0,18600.0
5962,1,16200.0
5963,1,44200.0
5964,0,16200.0
5965,2,32500.0
5966,1,10100.0
5967,0,61900.0
5968,0,32300.0
5969,3,21600.0
5970,2,61200.0
5971,2,24900.0
5972,1,74000.0
5973,1,44200.0
5974,1,112200.0
5975,2,26500.0
5976,2,66000.0
5977,1,33100.0
5978,3,61700.0
5979,3,17600.0
5980,1,66800.0
5981,2,31500.0
5982,1,34100.0
5983,1,26800.0
5984,1,25600.0
5985,0,55400.0
5986,1,20500.0
5987,2,9800.0
5988,1,33100.0
5989,1,77700.0
5990,3,93700.0
5991,3,53800.0
5992,1,41900.0
5993,3,59700.0
5994,3,35400.0
5995,5,127900.0
5996,0,42900.0
5997,2,120300.0
5998,0,20000.0
5999,2,117300.0
6000,1,101000.0
6001,2,33600.0
6002,1,146100.0
6003,2,65700.0
6004,1,84600.0
6005,2,1400.0
6006,1,45500.0
6007,1,82800.0
6008,1,17800.0
6009,2,9300.0
6010,1,200600.0
6011,1,32700.0
6012,0,52100.0
6013,0,41000.0
6014,1,24800.0
6015,2,17500.0
6016,1,78000.0
6017,1,0.0
6018,1,93200.0
6019,1,32300.0
6020,2,12800.0
6021,2,33800.0
6022,2,32100.0
6023,1,23500.0
6024,0,21500.0
6025,1,21400.0
6026,1,82400.0
6027,2,19700.0
6028,1,8200.0
6029,1,178000.0
6030,2,84300.0
6031,3,3000.0
6032,3,20800.0
6033,0,73100.0
6034,3,20900.0
6035,3,58700.0
6036,1,23700.0
6037,2,39700.0
6038,2,59200.0
6039,0,58600.0
6040,1,200.0
6041,1,6700.0
6042,1,54900.0
6043,3,12500.0
6044,0,26100.0
6045,0,30600.0
6046,0,25300.0
6047,1,15500.0
6048,1,61400.0
6049,1,40700.0
6050,2,50000.0
6051,1,120800.0
6052,1,3000.0
6053,3,15300.0
6054,3,7900.0
6055,2,158500.0
6056,0,60800.0
6057,0,37200.0
6058,2,137000.0
6059,1,52300.0
6060,1,47600.0
6061,3,24800.0
6062,1,17900.0
6063,2,91500.0
6064,1,14000.0
6065,2,40200.0
6066,0,136700.0
6067,0,47000.0
6068,1,45400.0
6069,2,93300.0
6070,0,28000.0
6071,2,
6072,2,32700.0
6073,3,3800.0
6074,0,52100.0
6075,1,72300.0
6076,1,22300.0
6077,2,24600.0
6078,1,28400.0
6079,1,4700.0
6080,1,42700.0
6081,1,24300.0
6082,3,53000.0
6083,1,31600.0
6084,0,20900.0
6085,2,61900.0
6086,3,24700.0
6087,1,19300.0
6088,0,46800.0
6089,0,66600.0
6090,3,23900.0
6091,2,21800.0
6092,0,72600.0
6093,2,93100.0
6094,1,68000.0
6095,2,62400.0
6096,0,79300.0
6097,1,86000.0
6098,0,21300.0
6099,3,45500.0
6100,3,55100.0
6101,0,2800.0
6102,2,90700.0
6103,2,51900.0
6104,2,72600.0
6105,0,53300.0
6106,1,90900.0
6107,2,13200.0
6108,2,49600.0
6109,2,51900.0
6110,3,37700.0
6111,0,88400.0
6112,0,23400.0
6113,2,77400.0
6114,2,9000.0
6115,0,34300.0
6116,1,25600.0
6117,2,20400.0
6118,0,46600.0
6119,0,138000.0
6120,1,10100.0
6121,1,123600.0
6122,0,16200.0
6123,2,33800.0
6124,0,4200.0
6125,1,118600.0
6126,0,17100.0
6127,2,51900.0
6128,1,42800.0
6129,1,155100.0
6130,2,35600.0
6131,1,59500.0
6132,3,77600.0
6133,0,98900.0
6134,1,5100.0
6135,0,89500.0
6136,2,85100.0
6137,2,34700.0
6138,4,3000.0
6139,1,
6140,0,8300.0
6141,1,63200.0
6142,3,43600.0
6143,0,133400.0
6144,2,49300.0
6145,1,10600.0
6146,1,27600.0
6147,1,20500.0
6148,3,37700.0
6149,3,26400.0
6150,1,51300.0
6151,0,41600.0
6152,0,53100.0
6153,1,56300.0
6154,3,2000.0
6155,1,23800.0
6156,1,45900.0
6157,1,99500.0
6158,2,35300.0
6159,1,94300.0
6160,1,2200.0
6161,1,67300.0
6162,0,39500.0
6163,3,50700.0
6164,1,22700.0
6165,0,64200.0
6166,0,20000.0
6167,1,31000.0
6168,2,43000.0
6169,0,160200.0
6170,1,14800.0
6171,1,47100.0
6172,2,9700.0
6173,2,25500.0
6174,1,91900.0
6175,3,1500.0
6176,0,18100.0
6177,1,9300.0
6178,1,14900.0
6179,1,154600.0
6180,1,70200.0
6181,1,28400.0
6182,1,100300.0
6183,4,37700.0
6184,2,2100.0
6185,1,90900.0
6186,1,57300.0
6187,3,43000.0
6188,1,22200.0
6189,1,84200.0
6190,1,66000.0
6191,1,20200.0
6192,0,30400.0
6193,4,39200.0
6194,2,76700.0
6195,1,32500.0
6196,3,50800.0
6197,2,9400.0
6198,1,36600.0
6199,2,37500.0
6200,2,9800.0
6201,0,60700.0
6202,3,19000.0
6203,0,53900.0
6204,1,91100.0
6205,1,2400.0
6206,0,78700.0
6207,2,13100.0
6208,1,46300.0
6209,0,52200.0
6210,2,102400.0
6211,0,16300.0
6212,0,25100.0
6213,1,0.0
6214,0,0.0
6215,3,
6216,4,28200.0
6217,1,72200.0
6218,3,44300.0
6219,1,13600.0
6220,1,20300.0
6221,1,21600.0
6222,2,34800.0
6223,2,74100.0
6224,3,11300.0
6225,2,29800.0
6226,2,70500.0
6227,1,99900.0
6228,2,50900.0
6229,0,47400.0
6230,1,50500.0
6231,3,72300.0
6232,2,146700.0
6233,0,63500.0
6234,0,74800.0
6235,1,129800.0
6236,2,27600.0
6237,1,11000.0
6238,1,6800.0
6239,2,203700.0
6240,3,31000.0
6241,2,24900.0
6242,3,1700.0
6243,0,23300.0
6244,3,52900.0
6245,2,7600.0
6246,1,31900.0
6247,3,20300.0
6248,0,77300.0
6249,2,82200.0
6250,1,7400.0
6251,3,28300.0
6252,1,77900.0
6253,2,32700.0
6254,2,11000.0
6255,4,49600.0
6256,1,58100.0
6257,2,6700.0
6258,1,41500.0
6259,2,28700.0
6260,0,61900.0
6261,1,114300.0
6262,2,100000.0
6263,1,28600.0
6264,2,20000.0
6265,0,82000.0
6266,0,43300.0
6267,3,36500.0
6268,3,95500.0
6269,1,53000.0
6270,1,
6271,2,84400.0
6272,0,196700.0
6273,2,71700.0
6274,3,47500.0
6275,2,54800.0
6276,4,69500.0
6277,1,182000.0
6278,0,18700.0
6279,1,15800.0
6280,1,45200.0
6281,1,64400.0
6282,2,59400.0
6283,2,17800.0
6284,0,81600.0
6285,2,29500.0
6286,3,49800.0
6287,2,
6288,0,32600.0
6289,1,27100.0
6290,1,63700.0
6291,0,45100.0
6292,3,10100.0
6293,3,0.0
6294,1,16800.0
6295,0,32200.0
6296,1,139400.0
6297,1,39600.0
6298,1,185300.0
6299,2,10000.0
6300,2,6500.0
6301,1,2100.0
6302,1,83500.0
6303,0,51800.0
6304,1,15300.0
6305,4,93500.0
6306,1,55700.0
6307,3,78200.0
6308,1,24900.0
6309,3,122500.0
6310,1,64900.0
6311,2,5200.0
6312,3,73400.0
6313,4,
6314,2,77100.0
6315,1,61000.0
6316,2,85000.0
6317,0,14900.0
6318,0,9500.0
6319,1,29800.0
6320,0,139200.0
6321,0,14900.0
6322,1,7000.0
6323,1,18500.0
6324,1,75400.0
6325,1,18700.0
6326,2,54800.0
6327,1,33500.0
6328,2,72100.0
6329,3,11500.0
6330,0,58300.0
6331,2,110700.0
6332,0,1600.0
6333,2,22300.0
6334,3,65400.0
6335,3,39500.0
6336,3,34400.0
6337,1,33400.0
6338,1,73300.0
6339,2,37600.0
6340,2,131000.0
6341,1,63000.0
6342,1,75600.0
6343,1,105300.0
6344,1,0.0
6345,0,24000.0
6346,1,67900.0
6347,1,59300.0
6348,0,23500.0
6349,1,81300.0
6350,2,1300.0
6351,0,34900.0
6352,0,50200.0
6353,3,22000.0
6354,0,86700.0
6355,2,50900.0
6356,2,31600.0
6357,0,1700.0
6358,0,36200.0
6359,2,31600.0
6360,1,
6361,0,61900.0
6362,2,32500.0
6363,1,124400.0
6364,1,27700.0
6365,3,81800.0
6366,1,85800.0
6367,0,61200.0
6368,1,5300.0
6369,1,60000.0
6370,3,81100.0
6371,5,58300.0
6372,2,53000.0
6373,2,52300.0
6374,3,60700.0
6375,3,83600.0
6376,2,14400.0
6377,1,63600.0
6378,3,24100.0
6379,1,177000.0
6380,2,41500.0
6381,2,35000.0
6382,0,88000.0
6383,1,34000.0
6384,2,13800.0
6385,1,7800.0
6386,2,148300.0
6387,0,40700.0
6388,0,8500.0
6389,1,52700.0
6390,3,179400.0
6391,3,4000.0
6392,1,29700.0
6393,3,29500.0
6394,2,80400.0
6395,1,43700.0
6396,3,36800.0
6397,3,27700.0
6398,0,109100.0
6399,1,39800.0
6400,3,33500.0
6401,0,59600.0
6402,1,56100.0
6403,1,1900.0
6404,0,93300.0
6405,1,18900.0
6406,2,63000.0
6407,1,18500.0
6408,3,55200.0
6409,0,159500.0
6410,2,24000.0
6411,0,31200.0
6412,0,107200.0
6413,1,63900.0
6414,1,33000.0
6415,3,54700.0
6416,2,133500.0
6417,2,154300.0
6418,0,62000.0
6419,3,102600.0
6420,1,19900.0
6421,1,25000.0
6422,0,97700.0
6423,0,17500.0
6424,1,
6425,1,30200.0
6426,1,7700.0
6427,2,34300.0
6428,0,59800.0
6429,3,120000.0
6430,2,33700.0
6431,0,163100.0
6432,2,66400.0
6433,2,38900.0
6434,2,136400.0
6435,0,39800.0
6436,3,21700.0
6437,1,43900.0
6438,1,80300.0
6439,2,37400.0
6440,0,5300.0
6441,3,108900.0
6442,1,66600.0
6443,0,6000.0
6444,2,114100.0
6445,2,17500.0
6446,1,9100.0
6447,0,20900.0
6448,3,103600.0
6449,1,29700.0
6450,3,106500.0
6451,1,191900.0
6452,2,37600.0
6453,2,49400.0
6454,0,50500.0
6455,1,50900.0
6456,0,8500.0
6457,0,24300.0
6458,0,23900.0
6459,2,32800.0
6460,2,22500.0
6461,2,40200.0
6462,2,28200.0
6463,0,
6464,1,57000.0
6465,3,61500.0
6466,0,11200.0
6467,1,12000.0
6468,2,12600.0
6469,2,86200.0
6470,3,85900.0
6471,1,86900.0
6472,1,5200.0
6473,1,13500.0
6474,3,30600.0
6475,2,116600.0
6476,2,60400.0
6477,2,21800.0
6478,1,55300.0
6479,0,33700.0
6480,0,18900.0
6481,1,20600.0
6482,3,25700.0
6483,1,
6484,1,5900.0
6485,0,14600.0
6486,0,55700.0
6487,2,29700.0
6488,1,6400.0
6489,1,18500.0
6490,3,192400.0
6491,2,44600.0
6492,2,80900.0
6493,1,43000.0
6494,0,12800.0
6495,3,18000.0
6496,1,22700.0
6497,4,47600.0
6498,1,21700.0
6499,2,53500.0
6500,1,119600.0
6501,2,77400.0
6502,0,115300.0
6503,2,25700.0
6504,1,51700.0
6505,1,20700.0
6506,1,65600.0
6507,0,205700.0
6508,1,62600.0
6509,1,16100.0
6510,1,29200.0
6511,2,91100.0
6512,2,11700.0
6513,2,5900.0
6514,2,35300.0
6515,2,9400.0
6516,2,99100.0
6517,3,81900.0
6518,1,73100.0
6519,2,76400.0
6520,2,32500.0
6521,2,141400.0
6522,3,22000.0
6523,0,52700.0
6524,2,5500.0
6525,1,95200.0
6526,1,46600.0
6527,3,61800.0
6528,2,8800.0
6529,1,36900.0
6530,3,22500.0
6531,4,25100.0
6532,0,99300.0
6533,1,31800.0
6534,3,108100.0
6535,4,56800.0
6536,0,32800.0
6537,1,103700.0
6538,2,22700.0
6539,1,15700.0
6540,1,81100.0
6541,4,15300.0
6542,2,14000.0
6543,2,63100.0
6544,3,36800.0
6545,1,27500.0
6546,4,37800.0
6547,0,107800.0
6548,4,78700.0
6549,0,4200.0
6550,1,9900.0
6551,4,31100.0
6552,0,6400.0
6553,1,28500.0
6554,1,41500.0
6555,3,42300.0
6556,1,117800.0
6557,2,14600.0
6558,1,50100.0
6559,2,19300.0
6560,2,79100.0
6561,2,65800.0
6562,1,175000.0
6563,0,19000.0
6564,1,35800.0
6565,3,76400.0
6566,0,57400.0
6567,1,96800.0
6568,0,59100.0
6569,0,18900.0
6570,1,14300.0
6571,2,78100.0
6572,0,30100.0
6573,0,35700.0
6574,2,30800.0
6575,3,17400.0
6576,2,221400.0
6577,2,37100.0
6578,1,18100.0
6579,1,48700.0
6580,1,41200.0
6581,3,47400.0
6582,0,46800.0
6583,1,33800.0
6584,1,39600.0
6585,0,90800.0
6586,1,27200.0
6587,1,52700.0
6588,0,144300.0
6589,1,21700.0
6590,4,90100.0
6591,0,22800.0
6592,3,35700.0
6593,2,79300.0
6594,1,72100.0
6595,1,2400.0
6596,1,113600.0
6597,2,126100.0
6598,2,58700.0
6599,2,25000.0
6600,0,18500.0
6601,0,88600.0
6602,2,72000.0
6603,1,103200.0
6604,0,9000.0
6605,2,188200.0
6606,1,43400.0
6607,3,42700.0
6608,4,40900.0
6609,3,22500.0
6610,0,33800.0
6611,2,72700.0
6612,2,39600.0
6613,3,36900.0
6614,0,106900.0
6615,0,21100.0
6616,0,22500.0
6617,3,70600.0
6618,3,149700.0
6619,1,84900.0
6620,3,29700.0
6621,0,107200.0
6622,1,9200.0
6623,0,115300.0
6624,3,52700.0
6625,2,24700.0
6626,1,7700.0
6627,1,116800.0
6628,4,110800.0
6629,2,18600.0
6630,0,30200.0
6631,0,10700.0
6632,0,124100.0
6633,3,103500.0
6634,0,66100.0
6635,2,34000.0
6636,2,94800.0
6637,1,203900.0
6638,1,64200.0
6639,1,
6640,2,66300.0
6641,1,43100.0
6642,2,85200.0
6643,3,43800.0
6644,2,11700.0
6645,1,41000.0
6646,2,131900.0
6647,3,45200.0
6648,0,15200.0
6649,1,78700.0
6650,1,69000.0
6651,1,91600.0
6652,1,65800.0
6653,1,40300.0
6654,3,71700.0
6655,0,600.0
6656,3,33200.0
6657,2,36800.0
6658,0,44700.0
6659,2,10900.0
6660,0,4700.0
6661,0,41600.0
6662,2,71100.0
6663,2,19700.0
6664,2,28600.0
6665,1,42600.0
6666,0,58100.0
6667,1,38600.0
6668,0,39800.0
6669,1,54500.0
6670,2,32700.0
6671,1,67700.0
6672,2,101900.0
6673,2,190800.0
6674,3,20500.0
6675,1,45100.0
6676,0,133500.0
6677,1,24500.0
6678,2,16800.0
6679,0,6200.0
6680,1,10900.0
6681,1,11700.0
6682,1,61100.0
6683,0,29500.0
6684,1,66100.0
6685,1,68500.0
6686,1,19700.0
6687,1,81800.0
6688,1,29700.0
6689,0,51200.0
6690,0,6000.0
6691,3,60200.0
6692,0,49700.0
6693,1,26400.0
6694,3,11600.0
6695,2,5700.0
6696,3,4700.0
6697,1,19500.0
6698,4,14300.0
6699,2,62300.0
6700,1,102800.0
6701,1,77100.0
6702,1,45900.0
6703,1,86700.0
6704,3,94600.0
6705,1,34400.0
6706,1,53200.0
6707,1,107800.0
6708,0,14100.0
6709,2,33700.0
6710,0,29000.0
6711,3,9400.0
6712,5,12500.0
6713,1,42900.0
6714,2,37500.0
6715,0,1900.0
6716,1,21300.0
6717,1,4500.0
6718,0,45300.0
6719,2,75500.0
6720,1,175500.0
6721,0,133100.0
6722,2,57000.0
6723,0,7500.0
6724,1,27000.0
6725,3,33700.0
6726,2,28600.0
6727,0,
6728,0,18300.0
6729,2,16900.0
6730,1,69100.0
6731,0,175900.0
6732,3,40300.0
6733,1,56600.0
6734,1,53500.0
6735,1,16800.0
6736,0,29300.0
6737,2,19100.0
6738,3,90500.0
6739,1,18000.0
6740,3,11800.0
6741,1,7400.0
6742,4,24200.0
6743,4,22200.0
6744,1,136000.0
6745,1,7100.0
6746,2,28100.0
6747,2,21500.0
6748,2,19200.0
6749,1,55700.0
6750,1,153100.0
6751,0,12600.0
6752,0,23500.0
6753,0,42700.0
6754,2,27500.0
6755,0,100200.0
6756,1,78800.0
6757,2,26000.0
6758,2,41300.0
6759,2,38000.0
6760,1,58300.0
6761,1,24500.0
6762,2,13600.0
6763,2,21000.0
6764,2,37100.0
6765,2,57300.0
6766,2,73300.0
6767,4,130300.0
6768,1,25500.0
6769,3,5300.0
6770,3,113000.0
6771,2,26000.0
6772,0,12000.0
6773,0,33700.0
6774,2,57200.0
6775,1,31600.0
6776,2,61300.0
6777,1,49800.0
6778,2,22900.0
6779,0,46300.0
6780,4,10500.0
6781,1,9300.0
6782,1,49200.0
6783,2,71700.0
6784,1,62600.0
6785,3,142500.0
6786,0,26900.0
6787,0,15200.0
6788,2,39100.0
6789,2,58700.0
6790,4,25500.0
6791,3,196000.0
6792,2,17300.0
6793,1,43000.0
6794,2,101700.0
6795,0,26300.0
6796,2,50700.0
6797,0,192400.0
6798,0,183800.0
6799,0,121600.0
6800,1,62100.0
6801,0,71800.0
6802,0,23400.0
6803,0,129600.0
6804,1,26300.0
6805,2,83900.0
6806,1,70800.0
6807,3,192300.0
6808,2,20700.0
6809,6,70000.0
6810,1,27400.0
6811,3,106900.0
6812,1,11200.0
6813,0,31600.0
6814,2,53900.0
6815,2,39900.0
6816,2,103900.0
6817,0,13700.0
6818,1,61700.0
6819,0,33000.0
6820,1,18600.0
6821,0,109400.0
6822,2,85000.0
6823,1,11800.0
6824,2,162300.0
6825,2,33600.0
6826,0,8500.0
6827,3,45900.0
6828,1,58800.0
6829,3,113000.0
6830,1,80800.0
6831,4,6700.0
6832,0,63900.0
6833,0,102600.0
6834,0,40300.0
6835,0,17500.0
6836,2,50700.0
6837,2,68600.0
6838,4,10300.0
6839,1,56300.0
6840,2,12700.0
6841,1,16000.0
6842,0,42400.0
6843,1,135300.0
6844,1,4700.0
6845,1,66000.0
6846,4,15200.0
6847,0,12000.0
6848,1,57200.0
6849,1,160600.0
6850,1,14500.0
6851,1,7000.0
6852,3,83300.0
6853,3,20600.0
6854,1,67600.0
6855,2,
6856,0,56400.0
6857,1,40300.0
6858,1,34600.0
6859,2,116200.0
6860,3,195000.0
6861,0,66100.0
6862,1,49300.0
6863,1,58400.0
6864,3,24700.0
6865,0,9000.0
6866,2,39500.0
6867,1,53400.0
6868,2,26400.0
6869,0,51700.0
6870,1,70300.0
6871,1,100000.0
6872,0,46200.0
6873,1,121700.0
6874,1,91100.0
6875,2,11500.0
6876,0,24100.0
6877,3,11700.0
6878,1,17800.0
6879,1,8800.0
6880,1,31700.0
6881,3,102700.0
6882,1,45600.0
6883,0,62500.0
6884,1,15800.0
6885,0,25600.0
6886,3,43300.0
6887,2,5100.0
6888,1,9700.0
6889,0,52800.0
6890,2,73200.0
6891,1,30300.0
6892,0,25200.0
6893,1,49000.0
6894,3,19700.0
6895,1,3400.0
6896,0,102200.0
6897,3,57900.0
6898,3,37000.0
6899,3,120100.0
6900,2,
6901,0,52800.0
6902,3,67200.0
6903,2,19900.0
6904,0,15900.0
6905,3,23500.0
6906,1,59100.0
6907,3,76800.0
6908,0,65000.0
6909,1,43900.0
6910,1,87000.0
6911,2,15700.0
6912,2,20500.0
6913,1,104100.0
6914,0,146300.0
6915,2,19800.0
6916,1,91200.0
6917,1,8000.0
6918,1,49000.0
6919,0,4900.0
6920,1,61000.0
6921,2,38300.0
6922,1,182600.0
6923,3,8400.0
6924,5,109900.0
6925,1,50000.0
6926,1,152400.0
6927,1,101200.0
6928,2,9200.0
6929,2,21800.0
6930,2,38600.0
6931,1,28800.0
6932,1,92000.0
6933,3,98800.0
6934,2,21400.0
6935,1,79700.0
6936,3,147700.0
6937,2,126300.0
6938,2,20100.0
6939,1,42600.0
6940,1,49800.0
6941,0,44700.0
6942,1,44300.0
6943,1,85300.0
6944,1,14700.0
6945,4,7300.0
6946,2,28100.0
6947,1,19500.0
6948,2,40700.0
6949,4,102600.0
6950,2,54800.0
6951,2,14400.0
6952,2,33900.0
6953,1,3600.0
6954,2,128900.0
6955,3,43200.0
6956,0,53800.0
6957,2,14100.0
6958,2,91800.0
6959,3,
6960,0,82200.0
6961,1,40700.0
6962,2,33300.0
6963,1,65600.0
6964,1,34800.0
6965,1,4400.0
6966,3,29900.0
6967,1,122600.0
6968,3,47900.0
6969,2,58700.0
6970,2,97600.0
6971,0,57000.0
6972,2,75900.0
6973,0,34500.0
6974,1,80500.0
6975,1,62900.0
6976,0,50100.0
6977,3,77600.0
6978,2,79900.0
6979,1,99100.0
6980,1,13400.0
6981,2,79400.0
6982,2,54700.0
6983,3,71100.0
6984,0,39500.0
6985,1,11900.0
6986,0,36100.0
6987,0,47200.0
6988,2,105700.0
6989,2,54100.0
6990,2,31100.0
6991,2,48800.0
6992,1,35600.0
6993,1,
6994,2,32400.0
6995,3,111000.0
6996,0,29600.0
6997,0,54600.0
6998,3,55000.0
6999,3,11600.0
7000,2,34000.0
7001,1,32200.0
7002,0,76200.0
7003,1,25100.0
7004,1,5100.0
7005,1,
7006,0,114000.0
7007,1,8300.0
7008,0,123300.0
7009,1,9300.0
7010,2,98000.0
7011,1,46900.0
7012,1,47300.0
7013,1,17800.0
7014,3,64100.0
7015,0,10400.0
7016,0,31500.0
7017,0,133300.0
7018,3,9900.0
7019,3,143100.0
7020,1,24800.0
7021,0,20900.0
7022,0,28100.0
7023,4,92800.0
7024,1,57500.0
7025,1,59800.0
7026,0,101000.0
7027,0,25200.0
7028,3,31700.0
7029,2,
7030,2,17000.0
7031,0,86100.0
7032,2,20700.0
7033,1,97900.0
7034,1,52300.0
7035,1,34800.0
7036,0,67100.0
7037,1,
7038,1,281300.0
7039,4,40000.0
7040,0,8400.0
7041,0,3200.0
7042,4,119700.0
7043,2,41100.0
7044,0,47700.0
7045,0,48900.0
7046,1,77600.0
7047,2,12800.0
7048,1,61000.0
7049,2,21700.0
7050,0,54500.0
7051,1,39100.0
7052,2,43000.0
7053,1,83000.0
7054,2,23200.0
7055,2,
7056,3,34300.0
7057,3,80700.0
7058,1,16300.0
7059,3,46000.0
7060,0,24500.0
7061,1,28000.0
7062,3,18800.0
7063,1,48700.0
7064,1,54100.0
7065,1,35000.0
7066,0,62300.0
7067,2,12700.0
7068,0,72000.0
7069,2,74100.0
7070,1,11900.0
7071,2,37100.0
7072,1,35700.0
7073,3,27100.0
7074,1,11700.0
7075,1,16600.0
7076,2,65000.0
7077,2,63100.0
7078,1,6300.0
7079,1,62000.0
7080,0,24200.0
7081,1,47900.0
7082,2,41600.0
7083,5,51800.0
7084,1,48000.0
7085,0,20900.0
7086,1,41700.0
7087,0,94100.0
7088,4,23500.0
7089,1,184100.0
7090,2,8500.0
7091,2,71300.0
7092,1,34000.0
7093,2,21700.0
7094,1,4100.0
7095,3,161100.0
7096,0,21000.0
7097,0,34200.0
7098,3,8800.0
7099,3,29800.0
7100,2,24300.0
7101,2,30100.0
7102,0,63500.0
7103,1,149500.0
7104,0,37400.0
7105,1,36400.0
7106,2,41400.0
7107,1,9500.0
7108,1,90200.0
7109,2,132000.0
7110,2,59100.0
7111,1,208800.0
7112,3,63000.0
7113,1,29300.0
7114,2,57600.0
7115,1,59500.0
7116,0,39600.0
7117,3,13400.0
7118,1,
7119,1,93400.0
7120,0,54600.0
7121,2,74500.0
7122,2,158900.0
7123,3,30100.0
7124,0,91500.0
7125,1,322000.0
7126,2,82500.0
7127,2,26900.0
7128,2,22900.0
7129,1,78000.0
7130,1,10800.0
7131,2,25800.0
7132,1,37000.0
7133,0,155500.0
7134,2,68400.0
7135,1,60500.0
7136,1,42600.0
7137,4,6600.0
7138,1,35800.0
7139,2,103500.0
7140,3,9500.0
7141,1,53800.0
7142,3,30400.0
7143,1,30900.0
7144,3,103200.0
7145,1,76700.0
7146,2,
7147,1,22000.0
7148,2,80600.0
7149,1,87400.0
7150,0,51800.0
7151,2,90400.0
7152,1,35200.0
7153,1,27800.0
7154,1,26800.0
7155,2,31500.0
7156,2,10600.0
